-24.6569872197024,4.491742435252443,0.3182375231987059,-0.3331963201926204,-0.5208703693821162,-0.4143444005153224,-0.3638208089350807,-0.1008210677627528,0.0297878373654912,0.2056773352681019,0.2284950969064378,0.1333905250455726,-0.0075623542293794,1
-24.3919662586081,4.330837343824434,0.2770761477393747,-0.2389839488684779,-0.5874771580134729,-0.4326708287009614,-0.3792510887407309,-0.1009353170077499,0.0148020665322,0.1966564753082068,0.2345038353975493,0.152754285694441,-0.0057909015358133,1
-23.320612367698757,3.5666105266040686,-0.0599276483838565,-0.2279749246371748,-0.8429487601090722,-0.3933925031769422,-0.1878938631709718,-0.0632531891907944,0.1317584645215645,0.1534126734604256,-0.0422500799785384,-0.2560803033136019,-0.3508992853652035,1
-23.37642117473869,3.386771494356553,0.039212562256397,-0.181194335278913,-0.790972518451519,-0.4495534515704121,-0.1876965362022587,-0.0043611729097307,0.1213493930379732,0.1538824301462679,-0.0859420657774279,-0.2833949065512158,-0.3754421136469612,1
-24.5808374089017,3.846421734080992,0.1327673879886367,-0.5299088093089649,-0.7575815712762947,-0.4467113764389722,-0.2929306744946564,0.0089197657292443,0.2675653380287263,0.2564703408591606,0.103376679533395,-0.1645943312669659,-0.351969991428759,1
-24.60850753556094,4.396734134938024,0.0708327527877445,-0.5342335892197478,-0.7108477944110823,-0.5199300578915838,-0.4483245104512139,-0.0832571479753546,0.2539920901668256,0.3700889614308275,0.2642881226826982,0.0459720199065838,-0.1866502346491733,1
-24.367808860850825,4.290024192071597,0.0499192701750081,-0.4798915681632233,-0.720179380423922,-0.5055598515395737,-0.4697822395891805,-0.0866717958356278,0.2077379690813978,0.3793548924661009,0.2197126887721445,0.0239907445459211,-0.1555122265352173,1
-24.40700758025907,4.333576414150381,0.1565531873749813,-0.4265485660713373,-0.7010707645316332,-0.5023344063557498,-0.3833417236856246,-0.0616395755241232,0.1714116886012111,0.3021019880273832,0.1689225650058955,-0.0082505510068633,-0.1584390093229204,1
-24.273481465953356,4.348220254253146,0.2451293423145772,-0.2296562362638854,-0.5215313882810857,-0.4817775688312729,-0.3763685365124342,-0.0773340164507504,0.2072675408006508,0.3436232056721593,0.3064257267567266,0.1411006329451961,-0.007042490071302,1
-24.503047837928715,4.394464725670057,0.1804237365894179,-0.3807966282555766,-0.5927100677050866,-0.4740432539591951,-0.3464867017168173,-0.0008727699328836,0.2602617014418837,0.3437890836444421,0.1777508874991303,-0.0597383281891881,-0.1704400867567304,1
-24.60330645666022,4.26473868033195,0.326993839711919,-0.2765139986308413,-0.6119972139976141,-0.4099320067575283,-0.3005675825743786,0.0512728694962679,0.3000568653701495,0.4189021028529063,0.2646485421498889,0.0760485052651765,-0.1201393183311506,1
-24.73585336705673,4.59135631810828,0.230367259039242,-0.4084990714077812,-0.6071285274131715,-0.4677597177339312,-0.2083133816693126,0.1021417025019947,0.4269430343999404,0.3671513800738817,0.17265215285894,-0.0741680811701019,-0.2147868835930158,1
-24.275697442959515,4.344633163614838,0.3137347205322668,-0.3210288803429488,-0.6428434454603479,-0.4501021788234614,-0.262193531179407,0.0935978064967381,0.3458130052546912,0.3755963320015834,0.1806368228457782,0.0031459852900856,-0.1064385411997682,1
-24.674480341290405,4.410731151511498,0.1211679420217573,-0.4355033796794244,-0.5665402081022392,-0.4043089461922012,-0.3856119897565525,-0.1080364934956642,0.1711111304148976,0.3291801996373705,0.2452939785251802,0.065742047895157,-0.1639437161640666,1
-24.610490509549425,4.409748228219373,0.0899893414826379,-0.4898512964169694,-0.7512078128213562,-0.4872641150043915,-0.2880153672076109,0.0124118747594985,0.1950866714055214,0.2551961525055248,0.1827376174602107,0.0224416812921234,-0.1554585554333669,1
-24.36704721184318,4.241785121865313,0.2406657033103562,-0.2766744681858953,-0.6115326949567399,-0.4794639562852269,-0.3207967607562845,0.0254172083475642,0.269980201577249,0.3709495488588136,0.2630868060487137,0.0706052607431912,-0.0857337760974079,1
-24.434864423363923,4.320438234796169,0.2773305100424503,-0.3107659959372499,-0.5916967142678632,-0.4678292295908896,-0.343028329381174,0.0698429373739241,0.3317317051131591,0.3960230558389279,0.243576821998768,0.0563623369691402,-0.0820065844839879,1
-24.392108949032927,4.23555145351316,0.1993607172343386,-0.3325418341374223,-0.6623767132242684,-0.5023723006428491,-0.3203115209805602,0.1060921725232174,0.3541731816858257,0.4194713233494607,0.2268202727372242,0.0166753492462006,-0.149899550677559,1
-24.06352291044829,4.283833897056809,0.1454400699440173,-0.3513215136326268,-0.6526695023262115,-0.5221378104244806,-0.4560591682669339,-0.1649024841078158,0.0940440049442744,0.2333835387555972,0.1474045128844535,-0.0220781679407805,-0.1407148789369338,1
-24.070646471533703,4.329519183865287,0.1565426273901795,-0.4091061969290139,-0.7305501215661261,-0.5683179950587682,-0.4603523866509961,-0.1362170002814362,0.0993077661045901,0.2573100398885465,0.1619798506124471,-0.0235212711706069,-0.1578743606231474,1
-24.523563275545737,4.501292934173683,0.1819638506494217,-0.4034556200911732,-0.6422641254628575,-0.5253850681409907,-0.4497429702010056,-0.1415263640589087,0.1536507111988579,0.2803569076309473,0.1833164211966434,0.0603481247286594,-0.0979704024146092,1
-24.679848559098108,4.367725111529328,0.2315131492752079,-0.3181664203399275,-0.4924428490945426,-0.3666971535534369,-0.40497525774937,-0.1534037515494688,0.1289870743241478,0.2976042909395155,0.2506802036890017,0.1102805180485023,-0.0311431391349757,1
-24.889533399111293,4.425451936695953,0.2016956596593549,-0.1920802704585048,-0.3869890022668554,-0.3068855176924837,-0.3569092672286086,-0.1464401497229328,0.0606163127549622,0.2311552476515522,0.2007065435308752,0.1058398441545128,0.05063692637133,1
-24.414180098860147,4.313689896113755,0.1727192108604793,-0.3636119741991669,-0.6335605096473514,-0.440460468116186,-0.3016121027874048,0.0786578282333342,0.2017739721294007,0.2305109846566391,0.1590910708619729,0.0400407152191861,-0.0240950851499194,1
-25.00637195188041,4.456050294137407,0.1115583061437149,-0.4931832208017184,-0.6333675635573839,-0.4395993296167551,-0.3711722808846221,-0.0890278266358343,0.1751185553794354,0.2892371459506982,0.2372833922574123,0.1071876093639064,-0.0607979231496342,1
-24.143348332310516,4.238346671797826,0.306107037686444,-0.2400798989059761,-0.5273776259123268,-0.3893629629459731,-0.2953931284945001,-0.0849199931970443,0.1338385477974529,0.2396335916128683,0.2006348388522625,0.1102783303929195,-0.0111241863250045,1
-24.220926987004525,4.248246528858871,0.328857639072967,-0.2176897885390267,-0.5315218949226721,-0.3687125353164582,-0.290868812533201,-0.037800946711633,0.1339919072127484,0.1798169339081291,0.1535872363014984,0.1189579382566395,0.051543352391059,1
-24.36996575596104,4.554429320084582,0.2126619833588367,-0.3710281062313282,-0.590459134889407,-0.4472489654743121,-0.3031624886137693,-0.0403158316518474,0.2824413223545512,0.3396644906395879,0.2353896322218273,0.0604938858285321,0.0042480465727412,1
-24.32818222023919,4.385205520430148,0.2544439164777421,-0.3370892122266469,-0.6211674338869926,-0.5351117626614398,-0.3912057699441208,-0.0460969094171604,0.2946384051151774,0.4133735773673759,0.2320314620391861,0.040306385465671,-0.0298413208503519,1
-23.94371024359196,4.281616523849046,0.2466447977087931,-0.2470021809969016,-0.5845310380855198,-0.407761197108016,-0.3229063912659809,-0.0551031916423415,0.2935425594715898,0.4074029553464023,0.2518229315730255,0.076679087285081,-0.0170809109736643,1
-24.67242416403729,4.423876741374498,0.2266326007099439,-0.4000614603496463,-0.6685580028859532,-0.5070001812506805,-0.3486461454495054,-0.0580143797039294,0.2197051634894038,0.352441489283107,0.255032728382871,0.0879434791133575,-0.0965979730185122,1
-24.398425717784058,4.30579036433885,0.146736694533919,-0.4275517661331084,-0.6795946003127631,-0.4806662770802778,-0.4202028163084516,-0.1090501684822978,0.1511583352780639,0.2892567107005453,0.2666095737337036,0.1167540424838023,-0.0192405857241747,1
-24.699196513150053,4.493358672857586,0.1809527385233357,-0.3878956977585018,-0.5861318197739488,-0.5294778888767069,-0.3977658123703467,-0.0712214558534072,0.2218002836525945,0.3407619854413588,0.2225136717479397,0.0428659213518721,-0.0210423644557087,1
-24.37340400055836,4.437894178244292,0.2363496016218164,-0.5152808263984016,-0.7093478023792661,-0.4757783414546844,-0.3085013251369795,0.0052855108442231,0.2233987128692296,0.3300902634527601,0.1711379392545397,-0.048853798405134,-0.3223803227728666,1
-24.25444139929608,4.29991608959801,0.1881779301995222,-0.4660151967961806,-0.6847737967044035,-0.4413630774128073,-0.2677814463403359,0.056388065852145,0.2459413211195485,0.3200634383975816,0.2001179607256936,-0.0219098733713154,-0.2450784672187853,1
-24.00288574921384,4.071243020311501,0.1122147541406553,-0.4686518429175064,-0.8006036136657168,-0.513985469958193,-0.2863317403022695,0.0567007200298293,0.2651624021458926,0.3007359711758916,0.1453696154704917,-0.0291635218274849,-0.2553164441342785,1
-24.546526192234584,4.31704882210269,0.3748537810364001,-0.2505145072235654,-0.5919739456692295,-0.4190021317306172,-0.4204464581863814,-0.157879208281379,0.1361231633600514,0.2996947990599947,0.2302722244075432,0.1261366884116721,-0.0430523052762181,1
-24.287362998139763,4.270008769436004,0.3250277444811343,-0.1639884337143483,-0.4862176389756754,-0.3346994124253837,-0.2528234631152923,-0.0646021485043206,0.0912941569348379,0.1984750165978556,0.1648101515407445,0.0653110831834089,-0.0051670448918997,1
-24.89627066323252,4.557897205666311,0.3086920255108021,-0.344008756903883,-0.6036087158711413,-0.4558456862345809,-0.4091280951018267,-0.1915792162272182,0.1093446036030407,0.2590955330175374,0.2073178316442554,0.100562132024822,-0.0459320244342795,1
-24.63121354211005,4.533525801708342,0.0930317014122036,-0.5898994765832248,-0.8565643067718526,-0.5318347157721521,-0.3468688061049226,-0.0364400939168285,0.1491556537657654,0.2078238303249287,0.055398975172917,-0.106566076317626,-0.1799874788093755,1
-24.273431530655337,4.279180699683095,0.1321344098062204,-0.5504410330893853,-0.774256615869641,-0.5346277333787364,-0.3570551122613262,-0.0889287239636515,0.1396595294146509,0.2151158588225359,0.0750476183921946,-0.0590703097554074,-0.1652060246372038,1
-24.36782155144181,4.285551652432032,0.0778719526216706,-0.4429679571210609,-0.676329850935013,-0.4495963861630153,-0.3102020877126578,-0.0444530244231051,0.1379988869337489,0.247529901462172,0.1968272486377416,0.0870773896261455,-0.0634719975013363,1
